problem_id,final_question,true_answer,correct_option,selected_option,is_correct,generated_answer
eb4248fd-adf3-4682-b738-5d69d0248511_perm_4,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_5,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_6,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_7,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_8,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_9,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_10,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_11,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_12,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_13,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_14,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,B,False,Right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_15,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_16,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_17,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_18,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,D,False,Right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_19,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,E,False,Right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_20,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_21,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_22,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_23,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_24,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,A,False,Right lower lobe
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_1,Is there a visible pathology?,"Pneumothorax, left",C,D,False,"Pneumothorax, right"
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_2,Is there a visible pathology?,"Pneumothorax, left",A,B,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_3,Is there a visible pathology?,"Pneumothorax, left",D,C,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_4,Is there a visible pathology?,"Pneumothorax, left",A,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_5,Is there a visible pathology?,"Pneumothorax, left",B,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_6,Is there a visible pathology?,"Pneumothorax, left",D,A,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_7,Is there a visible pathology?,"Pneumothorax, left",A,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_8,Is there a visible pathology?,"Pneumothorax, left",B,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_9,Is there a visible pathology?,"Pneumothorax, left",C,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_10,Is there a visible pathology?,"Pneumothorax, left",B,C,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_11,Is there a visible pathology?,"Pneumothorax, left",B,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_12,Is there a visible pathology?,"Pneumothorax, left",D,C,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_13,Is there a visible pathology?,"Pneumothorax, left",C,B,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_14,Is there a visible pathology?,"Pneumothorax, left",C,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_15,Is there a visible pathology?,"Pneumothorax, left",D,C,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_16,Is there a visible pathology?,"Pneumothorax, left",D,C,False,"Pneumothorax, right"
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_17,Is there a visible pathology?,"Pneumothorax, left",A,C,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_18,Is there a visible pathology?,"Pneumothorax, left",C,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_19,Is there a visible pathology?,"Pneumothorax, left",D,C,False,"Pneumothorax, right"
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_20,Is there a visible pathology?,"Pneumothorax, left",B,A,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_21,Is there a visible pathology?,"Pneumothorax, left",B,C,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_22,Is there a visible pathology?,"Pneumothorax, left",C,A,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_23,Is there a visible pathology?,"Pneumothorax, left",C,D,False,Normal chest xray
edb2f37b-0fa0-4b82-abf5-eb81c548f8ab_perm_24,Is there a visible pathology?,"Pneumothorax, left",C,B,False,"Pneumothorax, right"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_1,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,B,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_2,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_3,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_4,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,D,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_5,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_6,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_7,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,A,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_8,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,A,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_9,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,A,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_10,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,X,False,INVALID_OPTION:X
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_11,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,A,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_12,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,A,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_13,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_14,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_15,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,B,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_16,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_17,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_18,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,C,False,"Box shaped heart suggestive of Ebstein anomaly.
"
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_19,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_20,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_21,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_22,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_23,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
f90cefb2-7034-49e5-be73-ee070eaa3840_perm_24,Report this Chest x-ray as a radiologist.,Box shaped heart suggestive of Ebstein anomaly.,E,E,True,Box shaped heart suggestive of Ebstein anomaly.
fa8407ca-468a-410c-9072-5a2640459820_perm_1,What pathology is most likely shown in this image?,Granuloma annulare.,B,B,True,Granuloma annulare.
fa8407ca-468a-410c-9072-5a2640459820_perm_2,What pathology is most likely shown in this image?,Granuloma annulare.,C,A,False,Bullseye rash in Lyme disease.
fa8407ca-468a-410c-9072-5a2640459820_perm_3,What pathology is most likely shown in this image?,Granuloma annulare.,A,A,True,Granuloma annulare.
fa8407ca-468a-410c-9072-5a2640459820_perm_4,What pathology is most likely shown in this image?,Granuloma annulare.,A,A,True,Granuloma annulare.
fa8407ca-468a-410c-9072-5a2640459820_perm_5,What pathology is most likely shown in this image?,Granuloma annulare.,C,C,True,Granuloma annulare.
fa8407ca-468a-410c-9072-5a2640459820_perm_6,What pathology is most likely shown in this image?,Granuloma annulare.,B,B,True,Granuloma annulare.
fbe4eed6-6670-4f77-9197-2728be0f8419_perm_1,"Which abnormality, if any, is present in this ultrasound image?",Gallstones,A,B,False,Sludge
fbe4eed6-6670-4f77-9197-2728be0f8419_perm_2,"Which abnormality, if any, is present in this ultrasound image?",Gallstones,B,A,False,Sludge
