problem_id,original_question,true_answer,generated_answer,full_response
63338bb8-841b-4420-86fe-78e1963625d0_perm_18,Which skin-condition is shown?,Superficial spreading melanoma,Superficial spreading Melanoma,Superficial spreading Melanoma
63338bb8-841b-4420-86fe-78e1963625d0_perm_19,Which skin-condition is shown?,Superficial spreading melanoma,Spider angioma,Spider angioma
63338bb8-841b-4420-86fe-78e1963625d0_perm_20,Which skin-condition is shown?,Superficial spreading melanoma,Spider angioma,Spider angioma
63338bb8-841b-4420-86fe-78e1963625d0_perm_21,Which skin-condition is shown?,Superficial spreading melanoma,Superficial spreading Melanoma,Superficial spreading Melanoma
63338bb8-841b-4420-86fe-78e1963625d0_perm_22,Which skin-condition is shown?,Superficial spreading melanoma,Spider angioma,Spider angioma
63338bb8-841b-4420-86fe-78e1963625d0_perm_23,Which skin-condition is shown?,Superficial spreading melanoma,Spider angioma,Spider angioma
63338bb8-841b-4420-86fe-78e1963625d0_perm_24,Which skin-condition is shown?,Superficial spreading melanoma,Spider angioma,Spider angioma
6597f180-5f13-4d49-83dd-64315337ce2f_perm_1,Is there visible pathology?,"Pleural effusion, right","Yes, there is visible pathology.","Yes, there is visible pathology."
6597f180-5f13-4d49-83dd-64315337ce2f_perm_2,Is there visible pathology?,"Pleural effusion, right","Yes, there is visible pathology.","Yes, there is visible pathology."
6b6d8d8d-bd8a-44af-8ca4-bd0623aa596a_perm_1,What kind of MRI sequence is this?,T2 fat saturation,T2,T2
6b6d8d8d-bd8a-44af-8ca4-bd0623aa596a_perm_2,What kind of MRI sequence is this?,T2 fat saturation,T1,T1
6b6d8d8d-bd8a-44af-8ca4-bd0623aa596a_perm_3,What kind of MRI sequence is this?,T2 fat saturation,T1,T1
6b6d8d8d-bd8a-44af-8ca4-bd0623aa596a_perm_4,What kind of MRI sequence is this?,T2 fat saturation,T1,T1
6b6d8d8d-bd8a-44af-8ca4-bd0623aa596a_perm_5,What kind of MRI sequence is this?,T2 fat saturation,T1,T1
6b6d8d8d-bd8a-44af-8ca4-bd0623aa596a_perm_6,What kind of MRI sequence is this?,T2 fat saturation,T1,T1
6c9f0a00-bc0b-4844-b498-c57d68382c5d_perm_1,Where is the location of the endotracheal tube tip?,Trachea,"The location of the endotracheal tube tip is in the main bronchus, right.","The location of the endotracheal tube tip is in the main bronchus, right."
6c9f0a00-bc0b-4844-b498-c57d68382c5d_perm_2,Where is the location of the endotracheal tube tip?,Trachea,"The location of the endotracheal tube tip is in the main bronchus, right.","The location of the endotracheal tube tip is in the main bronchus, right."
6c9f0a00-bc0b-4844-b498-c57d68382c5d_perm_3,Where is the location of the endotracheal tube tip?,Trachea,"The location of the endotracheal tube tip is in the main bronchus, right.","The location of the endotracheal tube tip is in the main bronchus, right."
6c9f0a00-bc0b-4844-b498-c57d68382c5d_perm_4,Where is the location of the endotracheal tube tip?,Trachea,Trachea,Trachea
6c9f0a00-bc0b-4844-b498-c57d68382c5d_perm_5,Where is the location of the endotracheal tube tip?,Trachea,"The location of the endotracheal tube tip is in the main bronchus, right.","The location of the endotracheal tube tip is in the main bronchus, right."
6c9f0a00-bc0b-4844-b498-c57d68382c5d_perm_6,Where is the location of the endotracheal tube tip?,Trachea,Trachea,Trachea
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_1,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_2,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_3,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_4,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_5,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_6,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_7,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_8,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_9,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_10,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_11,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_12,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_13,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_14,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_15,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_16,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_17,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_18,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_19,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_20,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_21,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_22,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_23,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
6d0aec94-e009-46ea-8c93-2f2de47ef800_perm_24,What type of cell is present among the erythrocytes?,Myeloblast without Auer rods,Myeloblast with Auer rods,Myeloblast with Auer rods
732150de-bce4-46af-9a70-c4b1e2c4b783_perm_1,Does the liver appear enlarged?,Yes.,No.,No.
732150de-bce4-46af-9a70-c4b1e2c4b783_perm_2,Does the liver appear enlarged?,Yes.,No.,No.
7d28bb1c-71e2-4be8-ab96-0a2d67df2d9b_perm_1,Are there signs of surgical wound infection?,Yes,No,No
7d28bb1c-71e2-4be8-ab96-0a2d67df2d9b_perm_2,Are there signs of surgical wound infection?,Yes,No,No
7d28bb1c-71e2-4be8-ab96-0a2d67df2d9b_perm_3,Are there signs of surgical wound infection?,Yes,No,No
7d28bb1c-71e2-4be8-ab96-0a2d67df2d9b_perm_4,Are there signs of surgical wound infection?,Yes,No,No
7d28bb1c-71e2-4be8-ab96-0a2d67df2d9b_perm_5,Are there signs of surgical wound infection?,Yes,No,No
7d28bb1c-71e2-4be8-ab96-0a2d67df2d9b_perm_6,Are there signs of surgical wound infection?,Yes,No,No
820c2943-aea7-454e-ae7a-850c50c0de2f_perm_1,Does this ECG show artifact or ventricular tachycardia?,artifact ,artifact,artifact
820c2943-aea7-454e-ae7a-850c50c0de2f_perm_2,Does this ECG show artifact or ventricular tachycardia?,artifact ,artifact,artifact
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_1,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_2,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_3,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_4,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_5,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_6,"Is there a fracture and if so, what kind?",No fracture,"The X-ray image shows a fracture, but the type of fracture is not specified.","The X-ray image shows a fracture, but the type of fracture is not specified."
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_7,"Is there a fracture and if so, what kind?",No fracture,"The X-ray image shows a fracture, but the type of fracture is not specified.","The X-ray image shows a fracture, but the type of fracture is not specified."
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_8,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_9,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_10,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_11,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_12,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_13,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_14,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_15,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_16,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_17,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_18,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_19,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_20,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_21,"Is there a fracture and if so, what kind?",No fracture,"The X-ray image shows a fracture, but the type of fracture is not specified.","The X-ray image shows a fracture, but the type of fracture is not specified."
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_22,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_23,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
96fd679e-4619-4c7a-9d7b-dd46eaa8b26e_perm_24,"Is there a fracture and if so, what kind?",No fracture,No fracture,No fracture
9db35400-5633-48fa-9411-97926d30d4c5_perm_1,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_2,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_3,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_4,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_5,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_6,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_7,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_8,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_9,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_10,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_11,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_12,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_13,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_14,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_15,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_16,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_17,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_18,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_19,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_20,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_21,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_22,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_23,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9db35400-5633-48fa-9411-97926d30d4c5_perm_24,Provide a radiological interpretation of this radiograph of the hand.,Arthritis,Arthritis,Arthritis
9ea5bef9-87e3-494f-8312-e6a70e1ca8e9_perm_1,Is there a tree-in-bud appearance?,No,Yes,Yes
9ea5bef9-87e3-494f-8312-e6a70e1ca8e9_perm_2,Is there a tree-in-bud appearance?,No,No,No
9ea5bef9-87e3-494f-8312-e6a70e1ca8e9_perm_3,Is there a tree-in-bud appearance?,No,No,No
9ea5bef9-87e3-494f-8312-e6a70e1ca8e9_perm_4,Is there a tree-in-bud appearance?,No,No,No
